Region,System,Type,Price,On demand,Offering class
us-west-2,Red Hat Enterprise Linux,i3en.24xlarge,7.518000000000001,10.978,standard
us-west-2,Red Hat Enterprise Linux,i3en.metal,8.686,10.978,convertible
us-west-2,Red Hat Enterprise Linux,i3en.metal,7.518000000000001,10.978,standard
us-west-2,Red Hat Enterprise Linux,r4.8xlarge,1.6756000000000002,2.258,convertible
us-west-2,Red Hat Enterprise Linux,r4.8xlarge,1.474,2.258,standard
us-west-2,Red Hat Enterprise Linux,m5ad.large,0.125,0.163,standard
us-west-2,Red Hat Enterprise Linux,m5ad.large,0.136,0.163,convertible
us-west-2,Red Hat Enterprise Linux,d2.8xlarge,3.346,5.65,standard
us-west-2,Red Hat Enterprise Linux,d2.8xlarge,3.4629999999999996,5.65,convertible
us-west-2,Red Hat Enterprise Linux,r6g.large,0.1327,0.1608,convertible
us-west-2,Red Hat Enterprise Linux,r6g.large,0.12350000000000001,0.1608,standard
us-west-2,Red Hat Enterprise Linux,t3.small,0.073,0.0808,standard
us-west-2,Red Hat Enterprise Linux,t3a.xlarge,0.16849999999999998,0.2104,convertible
us-west-2,Red Hat Enterprise Linux,t2.medium,0.0887,0.1064,standard
us-west-2,Red Hat Enterprise Linux,r4.xlarge,0.228,0.396,standard
us-west-2,Red Hat Enterprise Linux,g3.16xlarge,3.7090000000000005,4.69,convertible
us-west-2,Red Hat Enterprise Linux,g3.16xlarge,3.2422,4.69,standard
us-west-2,Red Hat Enterprise Linux,g4dn.12xlarge,2.964,4.042,convertible
us-west-2,Red Hat Enterprise Linux,g4dn.12xlarge,2.5949999999999998,4.042,standard
us-west-2,Red Hat Enterprise Linux,t3.2xlarge,0.3386,0.4628,standard
us-west-2,Red Hat Enterprise Linux,t3.2xlarge,0.36989999999999995,0.4628,convertible
us-west-2,Red Hat Enterprise Linux,m4.4xlarge,0.6999,0.93,convertible
us-west-2,Red Hat Enterprise Linux,m4.4xlarge,0.6255999999999999,0.93,standard
us-west-2,Red Hat Enterprise Linux,m5n.large,0.147,0.179,convertible
us-west-2,Red Hat Enterprise Linux,m5n.large,0.13499999999999998,0.179,standard
us-west-2,Red Hat Enterprise Linux,m6g.medium,0.0841,0.0985,standard
us-west-2,Red Hat Enterprise Linux,m6g.medium,0.0883,0.0985,convertible
us-west-2,Red Hat Enterprise Linux,m5d.metal,3.547,5.554,standard
us-west-2,Red Hat Enterprise Linux,m5d.metal,4.102,5.554,convertible
us-west-2,Red Hat Enterprise Linux,r4.xlarge,0.25320000000000004,0.396,convertible
us-west-2,Red Hat Enterprise Linux,t2.medium,0.09309999999999999,0.1064,convertible
us-west-2,Red Hat Enterprise Linux,g4dn.metal,5.797999999999999,7.954,convertible
us-west-2,Red Hat Enterprise Linux,t3a.xlarge,0.1543,0.2104,standard
us-west-2,Red Hat Enterprise Linux,m5a.8xlarge,0.9969999999999999,1.506,standard
us-west-2,Red Hat Enterprise Linux,r6g.4xlarge,0.7113,0.9364,convertible
us-west-2,Red Hat Enterprise Linux,c4.4xlarge,0.634,0.926,standard
us-west-2,Red Hat Enterprise Linux,c4.4xlarge,0.71,0.926,convertible
us-west-2,Red Hat Enterprise Linux,t2.xlarge,0.175,0.2456,standard
us-west-2,Red Hat Enterprise Linux,t2.xlarge,0.1922,0.2456,convertible
us-west-2,Red Hat Enterprise Linux,i3.16xlarge,3.557,5.122,standard
us-west-2,Red Hat Enterprise Linux,i3.16xlarge,4.071,5.122,convertible
us-west-2,Red Hat Enterprise Linux,c6g.xlarge,0.14570000000000002,0.196,standard
us-west-2,Red Hat Enterprise Linux,c6g.xlarge,0.158,0.196,convertible
us-west-2,Red Hat Enterprise Linux,m6g.metal,1.9441,2.594,convertible
us-west-2,Red Hat Enterprise Linux,m6g.metal,1.6756000000000002,2.594,standard
us-west-2,Red Hat Enterprise Linux,x1.32xlarge,9.581999999999999,13.468,convertible
us-west-2,Red Hat Enterprise Linux,x1.32xlarge,8.349,13.468,standard
us-west-2,Red Hat Enterprise Linux,r5.2xlarge,0.4950000000000001,0.634,convertible
us-west-2,Red Hat Enterprise Linux,r5.2xlarge,0.44800000000000006,0.634,standard
us-west-2,Red Hat Enterprise Linux,r6g.4xlarge,0.638,0.9364,standard
us-west-2,Red Hat Enterprise Linux,m5a.8xlarge,1.1369999999999998,1.506,convertible
us-west-2,Red Hat Enterprise Linux,c5a.12xlarge,1.4729999999999999,1.978,convertible
us-west-2,Red Hat Enterprise Linux,c5.xlarge,0.183,0.23,convertible
us-west-2,Red Hat Enterprise Linux,m4.xlarge,0.1839,0.26,standard
us-west-2,Red Hat Enterprise Linux,m4.xlarge,0.20249999999999999,0.26,convertible
us-west-2,Red Hat Enterprise Linux,t3a.medium,0.0871,0.0976,convertible
us-west-2,Red Hat Enterprise Linux,t3a.medium,0.08360000000000001,0.0976,standard
us-west-2,Red Hat Enterprise Linux,c5a.24xlarge,2.4579999999999997,3.826,standard
us-west-2,Red Hat Enterprise Linux,c5a.24xlarge,2.8159999999999994,3.826,convertible
us-west-2,Red Hat Enterprise Linux,m6g.8xlarge,1.0371,1.362,convertible
us-west-2,Red Hat Enterprise Linux,m6g.8xlarge,0.9028,1.362,standard
us-west-2,Red Hat Enterprise Linux,r5.16xlarge,2.6699999999999995,4.162,standard
us-west-2,Red Hat Enterprise Linux,r5.16xlarge,3.051,4.162,convertible
us-west-2,Red Hat Enterprise Linux,c5d.9xlarge,1.219,1.858,standard
us-west-2,Red Hat Enterprise Linux,c5d.9xlarge,1.383,1.858,convertible
us-west-2,Red Hat Enterprise Linux,x1.16xlarge,4.856,6.799,convertible
us-west-2,Red Hat Enterprise Linux,x1.16xlarge,4.239999999999999,6.799,standard
us-west-2,Red Hat Enterprise Linux,c5.xlarge,0.167,0.23,standard
us-west-2,Red Hat Enterprise Linux,c5a.12xlarge,1.294,1.978,standard
us-west-2,Red Hat Enterprise Linux,m5dn.4xlarge,0.925,1.218,convertible
us-west-2,Red Hat Enterprise Linux,g4dn.metal,5.059,7.954,standard
us-west-2,Red Hat Enterprise Linux,z1d.2xlarge,0.671,0.874,convertible
us-west-1,Red Hat Enterprise Linux,m5d.12xlarge,2.141,3.322,standard
us-east-2,Red Hat Enterprise Linux,i3.metal,4.071,5.122,convertible
us-east-2,Red Hat Enterprise Linux,i3.metal,3.557,5.122,standard
us-east-2,Red Hat Enterprise Linux,z1d.6xlarge,1.754,2.362,convertible
us-east-2,Red Hat Enterprise Linux,z1d.6xlarge,1.536,2.362,standard
us-east-2,Red Hat Enterprise Linux,t3.xlarge,0.18000000000000002,0.2264,convertible
us-east-2,Red Hat Enterprise Linux,t3.xlarge,0.1643,0.2264,standard
us-east-2,Red Hat Enterprise Linux,m5d.large,0.14300000000000002,0.173,convertible
us-east-2,Red Hat Enterprise Linux,m5d.large,0.131,0.173,standard
us-east-2,Red Hat Enterprise Linux,m5a.4xlarge,0.5630000000000001,0.818,standard
us-east-2,Red Hat Enterprise Linux,m5a.4xlarge,0.634,0.818,convertible
us-east-2,Red Hat Enterprise Linux,m5ad.large,0.125,0.163,standard
us-east-2,Red Hat Enterprise Linux,m5ad.large,0.136,0.163,convertible
us-east-2,Red Hat Enterprise Linux,x1e.xlarge,0.574,0.894,standard
us-east-2,Red Hat Enterprise Linux,x1e.xlarge,0.651,0.894,convertible
us-east-2,Red Hat Enterprise Linux,x1e.4xlarge,2.4939999999999998,3.466,convertible
us-east-2,Red Hat Enterprise Linux,p2.xlarge,0.766,0.96,convertible
us-east-2,Red Hat Enterprise Linux,c5.18xlarge,2.363,3.19,convertible
us-east-2,Red Hat Enterprise Linux,r5dn.12xlarge,3.0340000000000003,4.138,convertible
us-east-2,Red Hat Enterprise Linux,z1d.3xlarge,0.9420000000000001,1.246,convertible
us-east-2,Red Hat Enterprise Linux,z1d.3xlarge,0.833,1.246,standard
us-east-2,Red Hat Enterprise Linux,c6g.large,0.10999999999999999,0.128,convertible
us-east-2,Red Hat Enterprise Linux,c6g.large,0.1028,0.128,standard
us-east-2,Red Hat Enterprise Linux,r6g.xlarge,0.20529999999999998,0.2616,convertible
us-east-2,Red Hat Enterprise Linux,r6g.xlarge,0.187,0.2616,standard
us-east-2,Red Hat Enterprise Linux,c6g.16xlarge,1.5009,2.306,standard
us-east-2,Red Hat Enterprise Linux,c6g.16xlarge,1.7312000000000003,2.306,convertible
us-east-2,Red Hat Enterprise Linux,p3.2xlarge,2.218,3.19,standard
us-east-2,Red Hat Enterprise Linux,p3.2xlarge,2.533,3.19,convertible
us-east-2,Red Hat Enterprise Linux,m5n.4xlarge,0.825,1.082,convertible
us-east-2,Red Hat Enterprise Linux,m5n.4xlarge,0.7299999999999999,1.082,standard
us-east-2,Red Hat Enterprise Linux,m5d.12xlarge,2.116,2.842,convertible
us-east-2,Red Hat Enterprise Linux,m5d.12xlarge,1.839,2.842,standard
us-east-2,Red Hat Enterprise Linux,r5dn.12xlarge,2.6550000000000002,4.138,standard
us-east-2,Red Hat Enterprise Linux,c5.18xlarge,2.058,3.19,standard
us-west-2,Red Hat Enterprise Linux,z1d.2xlarge,0.599,0.874,standard
us-east-2,Red Hat Enterprise Linux,p2.xlarge,0.6739999999999999,0.96,standard
us-east-2,Red Hat Enterprise Linux,r5n.large,0.168,0.209,convertible
us-west-2,Red Hat Enterprise Linux,r6g.8xlarge,1.1461,1.7428,standard
us-west-2,Red Hat Enterprise Linux,t3.medium,0.0861,0.1016,standard
us-west-2,Red Hat Enterprise Linux,t3.medium,0.09000000000000001,0.1016,convertible
us-west-2,Red Hat Enterprise Linux,r5a.2xlarge,0.415,0.582,standard
us-west-2,Red Hat Enterprise Linux,r5a.2xlarge,0.458,0.582,convertible
us-west-2,Red Hat Enterprise Linux,h1.8xlarge,1.593,2.002,convertible
us-west-2,Red Hat Enterprise Linux,h1.8xlarge,1.4020000000000001,2.002,standard
us-west-2,Red Hat Enterprise Linux,c5n.large,0.13799999999999998,0.168,convertible
us-west-2,Red Hat Enterprise Linux,c5n.large,0.128,0.168,standard
us-west-2,Red Hat Enterprise Linux,c5d.24xlarge,3.472,4.738,convertible
us-west-2,Red Hat Enterprise Linux,c5d.24xlarge,3.0330000000000004,4.738,standard
us-west-2,Red Hat Enterprise Linux,i3.2xlarge,0.5579999999999999,0.754,standard
us-west-2,Red Hat Enterprise Linux,i3.2xlarge,0.6230000000000001,0.754,convertible
us-west-2,Red Hat Enterprise Linux,c4.xlarge,0.18600000000000003,0.259,standard
us-west-2,Red Hat Enterprise Linux,c4.xlarge,0.20500000000000002,0.259,convertible
us-west-2,Red Hat Enterprise Linux,r6g.8xlarge,1.2925,1.7428,convertible
us-east-2,Red Hat Enterprise Linux,r5n.large,0.154,0.209,standard
us-west-2,Red Hat Enterprise Linux,r6g.xlarge,0.187,0.2616,standard
us-west-2,Red Hat Enterprise Linux,c5.large,0.122,0.145,convertible
us-east-2,Red Hat Enterprise Linux,c5a.12xlarge,1.4729999999999999,1.978,convertible
us-east-2,Red Hat Enterprise Linux,c5a.12xlarge,1.294,1.978,standard
us-west-2,Red Hat Enterprise Linux,c5d.18xlarge,2.307,3.586,standard
us-west-2,Red Hat Enterprise Linux,c5d.18xlarge,2.637,3.586,convertible
us-west-2,Red Hat Enterprise Linux,r5.4xlarge,0.765,1.138,standard
us-west-2,Red Hat Enterprise Linux,r5.4xlarge,0.86,1.138,convertible
us-west-2,Red Hat Enterprise Linux,r5n.large,0.154,0.209,standard
us-west-2,Red Hat Enterprise Linux,r5n.large,0.168,0.209,convertible
us-west-2,Red Hat Enterprise Linux,g3s.xlarge,0.6940000000000001,0.81,convertible
us-west-2,Red Hat Enterprise Linux,g3s.xlarge,0.611,0.81,standard
us-west-2,Red Hat Enterprise Linux,m5.24xlarge,3.5149999999999997,4.738,convertible
us-west-2,Red Hat Enterprise Linux,m5.24xlarge,3.0330000000000004,4.738,standard
us-west-2,Red Hat Enterprise Linux,inf1.2xlarge,0.49800000000000005,0.714,standard
us-west-2,Red Hat Enterprise Linux,inf1.2xlarge,0.5529999999999999,0.714,convertible
us-west-2,Red Hat Enterprise Linux,c5.large,0.114,0.145,standard
us-west-2,Red Hat Enterprise Linux,r6g.xlarge,0.20529999999999998,0.2616,convertible
us-west-2,Red Hat Enterprise Linux,m5dn.4xlarge,0.8150000000000001,1.218,standard
us-west-2,Red Hat Enterprise Linux,r6g.metal,2.1620999999999997,3.3556,standard
us-west-2,Red Hat Enterprise Linux,r6g.metal,2.4551,3.3556,convertible
eu-west-2,Red Hat Enterprise Linux,z1d.large,0.221,0.28,convertible
eu-west-2,Red Hat Enterprise Linux,i3.xlarge,0.308,0.422,standard
eu-west-2,Red Hat Enterprise Linux,i3.xlarge,0.345,0.422,convertible
eu-west-2,Red Hat Enterprise Linux,c4.8xlarge,1.6369999999999998,2.032,convertible
eu-west-2,Red Hat Enterprise Linux,c4.8xlarge,1.4400000000000002,2.032,standard
eu-west-2,Red Hat Enterprise Linux,r5.16xlarge,3.561,4.866,convertible
eu-west-2,Red Hat Enterprise Linux,r5.16xlarge,3.114,4.866,standard
eu-west-2,Red Hat Enterprise Linux,m5a.12xlarge,1.6420000000000001,2.53,standard
eu-west-2,Red Hat Enterprise Linux,m5a.12xlarge,2.062,2.53,convertible
eu-west-2,Red Hat Enterprise Linux,r5ad.4xlarge,0.9059999999999999,1.362,standard
eu-west-2,Red Hat Enterprise Linux,r5ad.4xlarge,1.031,1.362,convertible
eu-west-2,Red Hat Enterprise Linux,c5d.12xlarge,2.317,2.89,convertible
eu-west-2,Red Hat Enterprise Linux,c5d.12xlarge,1.8689999999999998,2.89,standard
eu-west-2,Red Hat Enterprise Linux,r5a.16xlarge,3.2239999999999998,4.386,convertible
eu-west-2,Red Hat Enterprise Linux,r5a.16xlarge,2.811,4.386,standard
eu-west-2,Red Hat Enterprise Linux,z1d.large,0.198,0.28,standard
eu-west-2,Red Hat Enterprise Linux,c5.9xlarge,1.568,1.948,convertible
eu-west-2,Red Hat Enterprise Linux,i3.4xlarge,1.27,1.578,convertible
eu-west-2,Red Hat Enterprise Linux,c5d.xlarge,0.20500000000000002,0.29,standard
eu-west-2,Red Hat Enterprise Linux,r5ad.24xlarge,5.537,7.522,convertible
eu-west-2,Red Hat Enterprise Linux,r5ad.24xlarge,4.787,7.522,standard
eu-west-2,Red Hat Enterprise Linux,m5a.24xlarge,3.993,4.93,convertible
eu-west-2,Red Hat Enterprise Linux,m5a.24xlarge,3.154,4.93,standard
eu-west-2,Red Hat Enterprise Linux,i3en.6xlarge,2.6170000000000004,3.286,convertible
eu-west-2,Red Hat Enterprise Linux,i3en.6xlarge,2.2880000000000003,3.286,standard
eu-west-2,Red Hat Enterprise Linux,m5.24xlarge,3.487,5.458,standard
eu-west-2,Red Hat Enterprise Linux,m5.24xlarge,4.4190000000000005,5.458,convertible
eu-west-2,Red Hat Enterprise Linux,c5.large,0.124,0.161,standard
eu-west-2,Red Hat Enterprise Linux,c5.large,0.14,0.161,convertible
eu-west-2,Red Hat Enterprise Linux,m5a.4xlarge,0.774,0.93,convertible
eu-west-2,Red Hat Enterprise Linux,m5a.4xlarge,0.634,0.93,standard
eu-west-2,Red Hat Enterprise Linux,i3.8xlarge,2.4099999999999997,3.026,convertible
eu-west-2,Red Hat Enterprise Linux,i3.8xlarge,2.112,3.026,standard
eu-west-2,Red Hat Enterprise Linux,c5d.xlarge,0.24200000000000002,0.29,convertible
eu-west-2,Red Hat Enterprise Linux,i3.4xlarge,1.1210000000000002,1.578,standard
eu-west-2,Red Hat Enterprise Linux,z1d.12xlarge,3.994,5.403,convertible
eu-west-2,Red Hat Enterprise Linux,c5.9xlarge,1.275,1.948,standard
eu-west-2,Red Hat Enterprise Linux,r5.24xlarge,4.606,7.234,standard
eu-west-2,Red Hat Enterprise Linux,t3.medium,0.08969999999999999,0.1072,standard
eu-west-2,Red Hat Enterprise Linux,m5d.24xlarge,5.186,6.418,convertible
eu-west-2,Red Hat Enterprise Linux,m5d.24xlarge,4.090999999999999,6.418,standard
eu-west-2,Red Hat Enterprise Linux,r4.xlarge,0.287,0.372,convertible
eu-west-2,Red Hat Enterprise Linux,r4.xlarge,0.25739999999999996,0.372,standard
eu-west-2,Red Hat Enterprise Linux,m5.2xlarge,0.41000000000000003,0.574,standard
eu-west-2,Red Hat Enterprise Linux,m5.2xlarge,0.487,0.574,convertible
eu-west-2,Red Hat Enterprise Linux,m5a.8xlarge,1.1380000000000001,1.73,standard
eu-west-2,Red Hat Enterprise Linux,m5a.8xlarge,1.418,1.73,convertible
eu-west-2,Red Hat Enterprise Linux,t3.micro,0.0674,0.0718,standard
eu-west-2,Red Hat Enterprise Linux,t3.micro,0.06960000000000001,0.0718,convertible
eu-west-2,Red Hat Enterprise Linux,r5a.large,0.14400000000000002,0.193,standard
eu-west-2,Red Hat Enterprise Linux,r5a.large,0.157,0.193,convertible
eu-west-2,Red Hat Enterprise Linux,g3.4xlarge,1.1401,1.559,standard
eu-west-2,Red Hat Enterprise Linux,g3.4xlarge,1.2916,1.559,convertible
eu-west-2,Red Hat Enterprise Linux,t3.medium,0.0983,0.1072,convertible
eu-west-2,Red Hat Enterprise Linux,r5.24xlarge,5.277,7.234,convertible
eu-west-2,Red Hat Enterprise Linux,g4dn.8xlarge,1.868,2.676,standard
eu-west-2,Red Hat Enterprise Linux,r5a.xlarge,0.228,0.326,standard
eu-west-2,Red Hat Enterprise Linux,t3.small,0.07490000000000001,0.0836,standard
eu-west-2,Red Hat Enterprise Linux,t3.small,0.0792,0.0836,convertible
eu-west-2,Red Hat Enterprise Linux,m5.8xlarge,1.2489999999999999,1.906,standard
eu-west-2,Red Hat Enterprise Linux,m5.8xlarge,1.5599999999999998,1.906,convertible
eu-west-2,Red Hat Enterprise Linux,m5d.xlarge,0.225,0.322,standard
eu-west-2,Red Hat Enterprise Linux,m5d.xlarge,0.271,0.322,convertible
eu-west-2,Red Hat Enterprise Linux,z1d.6xlarge,1.791,2.766,standard
eu-west-2,Red Hat Enterprise Linux,z1d.6xlarge,2.062,2.766,convertible
eu-west-2,Red Hat Enterprise Linux,z1d.xlarge,0.382,0.499,convertible
eu-west-2,Red Hat Enterprise Linux,z1d.xlarge,0.33699999999999997,0.499,standard
eu-west-2,Red Hat Enterprise Linux,m5ad.16xlarge,2.549,3.97,standard
eu-west-2,Red Hat Enterprise Linux,m5ad.16xlarge,3.221,3.97,convertible
eu-west-2,Red Hat Enterprise Linux,m4.10xlarge,1.705,2.45,standard
eu-west-2,Red Hat Enterprise Linux,m4.10xlarge,1.9412,2.45,convertible
eu-west-2,Red Hat Enterprise Linux,r5a.xlarge,0.25299999999999995,0.326,convertible
eu-west-2,Red Hat Enterprise Linux,g4dn.8xlarge,2.1279999999999997,2.676,convertible
eu-west-2,Red Hat Enterprise Linux,z1d.12xlarge,3.452,5.403,standard
eu-west-2,Red Hat Enterprise Linux,m5a.2xlarge,0.382,0.53,standard
eu-west-2,Red Hat Enterprise Linux,m5a.2xlarge,0.45199999999999996,0.53,convertible
us-west-2,Red Hat Enterprise Linux,m5d.xlarge,0.20199999999999999,0.286,standard
us-west-2,Red Hat Enterprise Linux,r4.large,0.15660000000000002,0.193,convertible
us-west-2,Red Hat Enterprise Linux,r4.large,0.14400000000000002,0.193,standard
us-west-2,Red Hat Enterprise Linux,z1d.metal,3.3739999999999997,4.594,convertible
us-west-2,Red Hat Enterprise Linux,z1d.metal,2.9419999999999997,4.594,standard
us-west-2,Red Hat Enterprise Linux,c5.metal,3.086,4.21,convertible
us-west-2,Red Hat Enterprise Linux,c5.metal,2.7,4.21,standard
us-west-2,Red Hat Enterprise Linux,c5.18xlarge,2.058,3.19,standard
us-west-2,Red Hat Enterprise Linux,c5.18xlarge,2.347,3.19,convertible
us-west-2,Red Hat Enterprise Linux,i3en.6xlarge,1.977,2.842,standard
us-west-2,Red Hat Enterprise Linux,i3en.6xlarge,2.2689999999999997,2.842,convertible
us-west-2,Red Hat Enterprise Linux,r6g.16xlarge,2.1620999999999997,3.3556,standard
us-west-2,Red Hat Enterprise Linux,r6g.16xlarge,2.4551,3.3556,convertible
us-west-2,Red Hat Enterprise Linux,i3en.xlarge,0.368,0.512,standard
us-west-2,Red Hat Enterprise Linux,i3en.xlarge,0.416,0.512,convertible
us-west-2,Red Hat Enterprise Linux,m5d.xlarge,0.225,0.286,convertible
us-west-2,Red Hat Enterprise Linux,r5dn.xlarge,0.26999999999999996,0.394,standard
us-west-2,Red Hat Enterprise Linux,t2.large,0.1261,0.1528,convertible
us-west-2,Red Hat Enterprise Linux,h1.16xlarge,3.056,3.874,convertible
us-west-2,Red Hat Enterprise Linux,x1e.4xlarge,2.186,3.466,standard
us-west-2,Red Hat Enterprise Linux,x1e.4xlarge,2.4939999999999998,3.466,convertible
us-west-2,Red Hat Enterprise Linux,z1d.12xlarge,3.3739999999999997,4.594,convertible
us-west-2,Red Hat Enterprise Linux,z1d.12xlarge,2.9419999999999997,4.594,standard
us-west-2,Red Hat Enterprise Linux,m5dn.large,0.159,0.196,convertible
us-west-2,Red Hat Enterprise Linux,m5dn.large,0.146,0.196,standard
us-west-2,Red Hat Enterprise Linux,t2.micro,0.06720000000000001,0.0716,standard
us-west-2,Red Hat Enterprise Linux,t2.micro,0.0683,0.0716,convertible
us-west-2,Red Hat Enterprise Linux,m5d.24xlarge,3.547,5.554,standard
us-west-2,Red Hat Enterprise Linux,m5d.24xlarge,4.102,5.554,convertible
us-west-2,Red Hat Enterprise Linux,c5.24xlarge,2.7,4.21,standard
us-west-2,Red Hat Enterprise Linux,c5.24xlarge,3.086,4.21,convertible
us-west-2,Red Hat Enterprise Linux,c6g.12xlarge,1.306,1.762,convertible
us-west-2,Red Hat Enterprise Linux,c6g.12xlarge,1.1582000000000001,1.762,standard
us-west-2,Red Hat Enterprise Linux,h1.16xlarge,2.675,3.874,standard
us-west-2,Red Hat Enterprise Linux,t2.large,0.11750000000000002,0.1528,standard
us-west-2,Red Hat Enterprise Linux,r5dn.xlarge,0.302,0.394,convertible
us-west-2,Red Hat Enterprise Linux,r5n.12xlarge,2.721,3.706,convertible
us-west-2,Red Hat Enterprise Linux,r5n.12xlarge,2.3829999999999996,3.706,standard
eu-west-2,Red Hat Enterprise Linux,g3.16xlarge,4.7766,5.846,convertible
eu-west-2,Red Hat Enterprise Linux,c5n.2xlarge,0.45299999999999996,0.642,standard
eu-west-2,Red Hat Enterprise Linux,c5n.2xlarge,0.535,0.642,convertible
eu-west-2,Red Hat Enterprise Linux,m5d.4xlarge,0.973,1.178,convertible
eu-west-2,Red Hat Enterprise Linux,m5d.4xlarge,0.79,1.178,standard
eu-west-2,Red Hat Enterprise Linux,g4dn.xlarge,0.543,0.675,convertible
eu-west-2,Red Hat Enterprise Linux,g4dn.xlarge,0.4799999999999999,0.675,standard
eu-west-2,Red Hat Enterprise Linux,c5d.4xlarge,0.859,1.05,convertible
eu-west-2,Red Hat Enterprise Linux,c5d.4xlarge,0.71,1.05,standard
eu-west-2,Red Hat Enterprise Linux,r4.large,0.1587,0.216,standard
eu-west-2,Red Hat Enterprise Linux,r4.large,0.17350000000000002,0.216,convertible
eu-west-2,Red Hat Enterprise Linux,c5d.large,0.151,0.175,convertible
eu-west-2,Red Hat Enterprise Linux,c5d.large,0.132,0.175,standard
eu-west-2,Red Hat Enterprise Linux,p3.2xlarge,2.579,3.719,standard
eu-west-2,Red Hat Enterprise Linux,p3.2xlarge,2.949,3.719,convertible
eu-west-2,Red Hat Enterprise Linux,g3.16xlarge,4.1704,5.846,standard
eu-west-2,Red Hat Enterprise Linux,m5.xlarge,0.239,0.282,convertible
eu-west-2,Red Hat Enterprise Linux,m5.xlarge,0.2,0.282,standard
eu-west-2,Red Hat Enterprise Linux,m5ad.large,0.136,0.18,standard
us-west-2,Red Hat Enterprise Linux,r5n.8xlarge,1.857,2.514,convertible
us-west-2,Red Hat Enterprise Linux,r5n.8xlarge,1.632,2.514,standard
us-west-2,Red Hat Enterprise Linux,a1.metal,0.387,0.538,standard
us-west-2,Red Hat Enterprise Linux,a1.metal,0.42600000000000005,0.538,convertible
us-west-2,Red Hat Enterprise Linux,a1.large,0.09689999999999999,0.111,convertible
us-west-2,Red Hat Enterprise Linux,a1.large,0.0921,0.111,standard
us-west-2,Red Hat Enterprise Linux,c6g.16xlarge,1.6981,2.306,convertible
us-east-2,Red Hat Enterprise Linux,r5dn.xlarge,0.26999999999999996,0.394,standard
eu-west-2,Red Hat Enterprise Linux,c5d.metal,3.608,5.65,standard
eu-west-2,Red Hat Enterprise Linux,r5.12xlarge,2.368,3.682,standard
eu-west-2,Red Hat Enterprise Linux,r5.12xlarge,2.703,3.682,convertible
eu-west-2,Red Hat Enterprise Linux,m5.metal,3.487,5.458,standard
eu-west-2,Red Hat Enterprise Linux,m5.metal,4.4190000000000005,5.458,convertible
eu-west-2,Red Hat Enterprise Linux,m4.xlarge,0.2411,0.292,convertible
eu-west-2,Red Hat Enterprise Linux,m4.xlarge,0.21750000000000003,0.292,standard
eu-west-2,Red Hat Enterprise Linux,m5ad.large,0.157,0.18,convertible
eu-west-2,Red Hat Enterprise Linux,c5d.metal,4.5040000000000004,5.65,convertible
us-east-2,Red Hat Enterprise Linux,r5dn.xlarge,0.302,0.394,convertible
us-east-2,Red Hat Enterprise Linux,m6g.8xlarge,0.9028,1.362,standard
us-east-2,Red Hat Enterprise Linux,m6g.8xlarge,1.0371,1.362,convertible
us-west-1,Red Hat Enterprise Linux,i3en.large,0.257,0.31,convertible
us-west-1,Red Hat Enterprise Linux,t3a.2xlarge,0.355,0.4871,standard
us-west-1,Red Hat Enterprise Linux,t3a.2xlarge,0.43189999999999995,0.4871,convertible
us-west-1,Red Hat Enterprise Linux,c5.large,0.127,0.166,standard
us-west-1,Red Hat Enterprise Linux,c5.large,0.14300000000000002,0.166,convertible
us-west-1,Red Hat Enterprise Linux,c5.4xlarge,0.664,0.978,standard
us-west-1,Red Hat Enterprise Linux,c5.4xlarge,0.7979999999999999,0.978,convertible
us-west-1,Red Hat Enterprise Linux,i3.2xlarge,0.6,0.818,standard
us-west-1,Red Hat Enterprise Linux,i3.2xlarge,0.671,0.818,convertible
us-west-1,Red Hat Enterprise Linux,m5ad.4xlarge,0.7450000000000001,1.106,standard
us-west-1,Red Hat Enterprise Linux,m5ad.4xlarge,0.9619999999999999,1.106,convertible
us-west-1,Red Hat Enterprise Linux,z1d.6xlarge,1.725,2.662,standard
us-west-1,Red Hat Enterprise Linux,z1d.6xlarge,1.9989999999999997,2.662,convertible
us-west-1,Red Hat Enterprise Linux,r5a.8xlarge,1.4,2.146,standard
us-west-1,Red Hat Enterprise Linux,r5a.8xlarge,1.597,2.146,convertible
us-west-1,Red Hat Enterprise Linux,i3en.large,0.23099999999999998,0.31,standard
us-west-1,Red Hat Enterprise Linux,m5.xlarge,0.25299999999999995,0.284,convertible
us-west-1,Red Hat Enterprise Linux,r5.large,0.148,0.2,standard
us-west-1,Red Hat Enterprise Linux,d2.8xlarge,4.061,6.38,standard
us-west-1,Red Hat Enterprise Linux,c5n.18xlarge,3.957,4.99,convertible
us-west-1,Red Hat Enterprise Linux,c5n.18xlarge,3.1919999999999997,4.99,standard
us-west-1,Red Hat Enterprise Linux,r5ad.4xlarge,1.0,1.314,convertible
us-west-1,Red Hat Enterprise Linux,r5ad.4xlarge,0.876,1.314,standard
us-west-1,Red Hat Enterprise Linux,c4.8xlarge,1.6949999999999998,2.123,convertible
us-west-1,Red Hat Enterprise Linux,c4.8xlarge,1.4909999999999999,2.123,standard
us-west-1,Red Hat Enterprise Linux,c4.4xlarge,0.8099999999999999,1.127,standard
us-west-1,Red Hat Enterprise Linux,c4.4xlarge,0.912,1.127,convertible
us-west-1,Red Hat Enterprise Linux,r5a.large,0.13899999999999998,0.186,standard
